Name,Shape,Start,Count,Constant Shape,Time,Selection Size,SizeofVariable,ShapeID,Steps,StepStart,BlockID,OrderKey,OrderOrder
atoms,32000 8,4000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 ,"
atoms,32000 8,4000 0,4000 8,False,18: 46: 14,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 10,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 ,"
atoms,32000 8,0 0,4000 8,False,18: 46: 14,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 10,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 ,"
atoms,32000 8,28000 0,4000 8,False,18: 46: 14,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 10,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 11,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 12,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 13,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 ,"
atoms,32000 8,16000 0,4000 8,False,18: 46: 14,32000,8,ShapeID::GlobalArray,0,0,0,atoms Order,"0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 ,"
